	score
CYBA	3.6436706167459487
NR0B2	3.641407446861267
KPNA2	3.6410322618484496
IFNA14	3.6407618927955627
TIFA	3.639865849018097
LMOD1	3.6398266810178757
LRP5	3.637542342543602
SPAG9	3.634691903591156
GNB5	3.63035653591156
MIB1	3.6289048528671266
MRC1	3.6269138193130495
PLA2G4D	3.6253077000379563
IFNA7	3.6203591656684875
PDIA6	3.6187995505332946
F13B	3.6163339909911154
FAU	3.6141727459430695
TTC21B	3.611387489438057
FLNC	3.6092192563414573
SPSB1	3.60673455953598
PCDHB16	3.602617003917694
MAGI3	3.599386100769043
PRSS3	3.598373848199844
OS9	3.5961873853206634
PTGER2	3.5957217103242876
ZNF431	3.5918099278211595
DYNC1I2	3.5900842636823653
ARNT	3.581423515379429
KCNJ5	3.57981825619936
GNGT2	3.5793378925323487
BIN1	3.576539890766144
IFNA8	3.57207772731781
CDK5RAP2	3.5682706689834593
POU2F2	3.568220821619034
SAG	3.567102627456188
GSTO1	3.558618496656418
IFNW1	3.5584208393096923
WASF2	3.556339460611343
PCDHA5	3.5529971313476563
MSLN	3.5474147033691406
ARPC2	3.5458279669284822
MYH11	3.5445910120010375
ZNF490	3.5443375945091247
MGST3	3.5429331707954406
CEP135	3.5371606850624087
LRP4	3.5357344579696655
CACNA1F	3.5345631861686706
FBXO44	3.5341423785686494
SHB	3.5320637607574463
RGL1	3.5318048119544985
GRIK5	3.531681329011917
SNX1	3.5303781414031983
HS3ST2	3.5273454439640046
TXNRD2	3.5203947257995605
CFTR	3.518542492389679
FBXW2	3.5183796244859695
INTU	3.517441806793213
UBA6	3.516173083782196
RAP1GAP	3.5159581512212754
KPNB1	3.508354911804199
GNB4	3.5068775320053103
ITGAD	3.504959053993225
FBXW9	3.5039676886796953
DNAH14	3.5025711500644685
COL4A4	3.499481484889984
GDF6	3.497457001209259
EIF5	3.492867171764374
PCDHB12	3.491586968898773
SYNGAP1	3.489161233305931
AP1B1	3.484669383764267
IFNL3	3.4837719023227693
RHBDF2	3.4799024868011474
HNRNPU	3.475651731491089
PCDHA1	3.475445213317871
RPN2	3.473294695019722
THOC1	3.4694485479593276
POLE4	3.468683432340622
SLU7	3.4659264594316483
DDX17	3.463856199979782
MMP20	3.4617590153217317
UQCRQ	3.451389192342758
MT-CYB	3.450341054201126
TRIM13	3.448389711380005
RGL2	3.447503799796104
LIN9	3.4399868512153624
IDO1	3.430659297704697
PGAM4	3.426458370089531
RBM8A	3.420068905353546
IFNL2	3.408527035713196
IFNA4	3.407758651971817
SLC7A11	3.401786606311798
HAP1	3.400713747739792
RHOD	3.399534143805504
STXBP3	3.3985654705762864
PCDHA6	3.3963765895366667
PKN2	3.392808918952942
HNRNPA2B1	3.391563777923584
KHDRBS2	3.387244837284088
ZNF316	3.383089663386345
SPOCK3	3.376171567440033
SNUPN	3.372956685423851
BACE1	3.3717966866493225
RNPS1	3.3679859578609466
PTGER1	3.3643746441602707
WSB1	3.363038414120674
FGD4	3.3580417692661286
PCDHB5	3.357949882745743
HNRNPL	3.3555388593673707
EPB41L4B	3.350924320816994
PCDHB3	3.3488296949863434
KALRN	3.3460566568374634
UBE2B	3.344379733800888
NR4A2	3.3405976057052613
UQCRB	3.3402792763710023
NODAL	3.3288358211517335
DNMT1	3.3270714509487154
TPX2	3.3204664450883867
NPY1R	3.31479318857193
P2RY12	3.307338247299194
PDS5A	3.3053285831213
SEMA3D	3.303243889808655
COL25A1	3.291953523159027
THOC6	3.2905638176202774
HNRNPM	3.2894900631904602
SEMA3G	3.2883598005771635
MCF2L	3.283829870223999
RBM5	3.2790982937812805
CPSF2	3.278835644721985
TLL1	3.273518372476101
COL17A1	3.2692099595069886
FOXA1	3.268364278972149
AFF4	3.262784495353699
TOP2B	3.2617231011390686
NSF	3.2605239284038543
SRSF11	3.253794568181038
DYNC1I1	3.252747883796692
EPHB2	3.2492378580570223
HNRNPH1	3.245618314743042
MED13L	3.2454233199357985
PLA2G4E	3.2382840025424957
NPR2	3.232823278903961
RPN1	3.2321410340070726
KNTC1	3.229562464952469
IFT122	3.2268462705612184
SAV1	3.2254580456018447
FGD3	3.2239561891555786
NPHP4	3.2233947587013243
ARHGEF17	3.2209251499176026
PLA2G6	3.2128491258621215
ST14	3.2114286506175995
RPGRIP1L	3.2099815762043
SRSF9	3.207701009511948
GNG11	3.2075853049755096
DNMBP	3.203663716316223
CCL8	3.203132956326008
GALNT3	3.2024734020233154
PLA2G4B	3.2014901554584503
MYLIP	3.198270812034607
FAM13B	3.195638418197632
HMGB2	3.1946986681222915
GNG5	3.184854195713997
CSF3	3.174546126127243
KIF3A	3.173439810872078
CDKN1C	3.172946170568466
PCDH20	3.1719667184352875
NUP58	3.16605326294899
ZIM3	3.1622227740287783
CLASP2	3.160712352991104
CPSF1	3.1603757604956626
RND1	3.159452909231186
SUPT16H	3.1491943192481995
THOC3	3.1468777763843536
MGST2	3.143869594335556
GNB2	3.1406900018453596
KCNJ9	3.13851919978857
RPRM	3.1309129571914673
PKMYT1	3.128985992670059
PTPN4	3.1243975341320036
PCDHA2	3.1232972705364226
SAT2	3.119397809505463
KCNJ6	3.1186815026402472
TRIM36	3.116937471628189
PPP1R12C	3.1167090529203416
RSAD2	3.1139584958553312
KHDRBS3	3.1104624140262604
BTC	3.109645313024521
DCUN1D3	3.1061144065856934
FUS	3.1058869552612305
EDNRA	3.102036561369896
EIF3I	3.097973334789276
MMP12	3.09645204782486
REN	3.095976508259773
FPR1	3.0931168211996556
HBP1	3.0929715049266817
CARM1	3.0927333933115007
CRB3	3.0922386980056764
XYLT1	3.0892325937747955
ZNF875	3.0832465755939484
GPSM2	3.0802771073579787
ITGB7	3.0733940401673316
ATXN1	3.073192117214203
CARD16	3.0681970128417015
RNF43	3.0646790516376496
KIFC3	3.0616340589523316
PCDHA3	3.0611784660816195
KIF5B	3.0517198061943054
RGS20	3.045260031223297
CNTRL	3.0426365220546723
CSN2	3.0354389172792433
PNPLA4	3.033736965358257
CD82	3.0298529481887817
STX2	3.029695826768875
STEAP3	3.0281006026268007
RYBP	3.022731833457947
GNB3	3.0217624190449714
OR2W3	3.019708820581436
OFD1	3.013925419151783
AHR	3.0112017393112183
SFRP1	3.0004819029569627
PPP3R2	2.9999845722317695
DYNC1LI1	2.998202315568924
UQCR11	2.994444172978401
PCDHB15	2.9875762033462525
MYLPF	2.978955490291119
CPSF3	2.974712987169623
RGS18	2.972326419353485
PTPRM	2.9718168327212333
DDOST	2.970221700668335
ZNRF2	2.966907866001129
RPRD1B	2.9665690565109255
CEP250	2.96508584022522
ANKRD27	2.961739112138748
TP53AIP1	2.960328698158264
RPRD2	2.9527067410945893
CDH13	2.951192539930344
GJD2	2.9499750578403474
SNAPC3	2.941084189414978
PROS1	2.935486263036728
MAPK6	2.9351266300678254
PKN3	2.9291471338272093
ADGRB1	2.928185234069824
PCDHGB3	2.922728418111801
SETD1B	2.9196860718727113
FXYD4	2.9188008427619936
ARFGEF2	2.9173218870162962
PCDHGA8	2.9122103881835937
CSH1	2.910319599509239
YBX1	2.909997901916504
SLC4A4	2.9080702513456345
FGD2	2.9054691469669343
TRAM1	2.9040128630399704
BCL9	2.9035329240560532
RGMB	2.8962930023670195
PCDHA11	2.894358205795288
SSR3	2.89402483522892
RPL17	2.893550554513931
PHKB	2.8930862736701966
NLRP12	2.8846466481685638
STAMBPL1	2.882694458961487
PER3	2.880415667295456
TMPRSS6	2.8780819270014764
LIN52	2.877951339483261
AP1S3	2.8764676702022554
SYVN1	2.871936676502228
CDHR2	2.8690982913970946
F9	2.866339612007141
LIN37	2.8629528999328615
UHRF2	2.8619631218910215
DNAJA3	2.859223575890064
AP1S1	2.8573061954975127
OR51E1	2.853678537607193
HNRNPA3	2.8509338021278383
PRPF40A	2.8500497269630434
CENPE	2.839470039308071
CARD11	2.8376234543323515
SEMA3B	2.836274729669094
TGFBR3	2.8341647505760195
POLB	2.8335153925418854
KIF7	2.8314894154667853
PCDH1	2.8280453276634216
COL6A2	2.8269235622882842
ZNF131	2.82326278090477
EEA1	2.823023512363434
FGD1	2.821646752357483
MRC2	2.819129878282547
ABLIM2	2.814676584005356
RAPSN	2.8117823910713198
ZMAT3	2.8107827925682067
PERP	2.8088007164001465
IDO2	2.808490380048752
GNG8	2.8027487318217754
LGALS1	2.8018804478645323
DYNC1LI2	2.788638970851898
ESRRB	2.788570431470871
NDE1	2.7875947767496108
SF1	2.784369045495987
ACACB	2.784168030023575
RUBCN	2.7841442799568177
TRPC5	2.776517754495144
NPHS1	2.772902843952179
HS3ST3A1	2.764599018096924
PIK3C3	2.7642167842388154
NCAPG2	2.762806166410446
ADCY9	2.7615495312213896
ULK3	2.7596698966622353
PCDHGA3	2.7587682127952577
RAB3IL1	2.7559695661067964
PCDHA7	2.755257460474968
ERC1	2.753051459789276
CSF2RB	2.7514025557041166
SSR2	2.7495051443576815
SRSF4	2.7398930463194846
GRB7	2.7388809564709664
MED23	2.7332870095968245
DLL1	2.725850195884705
HNRNPH2	2.7230711543560027
TCIRG1	2.7176090270280837
STX1B	2.7131304490566253
SSR1	2.7123092365264894
CD47	2.7075779920816423
CACNA2D1	2.707203731536865
SNAPC1	2.703647209405899
HCAR1	2.7029767474532127
DIAPH2	2.6942632472515107
LRPAP1	2.6874154353141786
PCDHA4	2.6775341421365737
SNRPA	2.6755702769756318
TRIM21	2.670951312184334
ABLIM3	2.668402199745178
SIAH1	2.6655525505542754
ULBP1	2.665023680925369
CDH15	2.661572800278664
SFPQ	2.6609112930297854
PLXNC1	2.6597025096416473
ATXN2	2.6571072721481324
RCC2	2.657018338739872
ABCC2	2.65383356153965
GNG3	2.653068834245205
FCGR3B	2.651465051472187
RGS3	2.64925763130188
KDM3B	2.6483377528190615
SEH1L	2.648172779679298
CACNA1G	2.6444017207622528
SPIC	2.637075091600418
GSTA5	2.6363014793395996
DSN1	2.6348945423960686
FURIN	2.6332357507944106
TRIP6	2.629011842906475
CDC42EP3	2.625273258686066
GYS1	2.619707664847374
CDK11B	2.616225854754448
EIF3B	2.6124333548545837
CDH19	2.6112261509895323
HNRNPR	2.610231603384018
PLA2R1	2.609949277639389
MYL6	2.604742404818535
CCND2	2.603428079038858
PLA2G2A	2.599662234783173
MUC6	2.598465576171875
APP	2.5908511471748352
WASF3	2.5886864387989044
HS6ST1	2.583785984516144
AMBRA1	2.5832991182804106
EIF3J	2.58186821103096
TUBB	2.581669554710388
RNF144B	2.580260322988033
ABCB4	2.5747721300646664
EIF3M	2.5663258934021
RASGRP3	2.5662491734325887
MAPK4	2.5657978463172912
MARCKS	2.561788338571787
DAAM1	2.5614925146102907
SEL1L	2.5592246437072754
TEN1	2.554391875267029
TFAP2B	2.553003089427948
PSIP1	2.552199875116348
RASGRP4	2.5515598303079603
PCDHA12	2.5504400938749314
EIF4H	2.549128806591034
NME1	2.5488697612285613
UBE2A	2.5466185870766638
EPHB3	2.5461264687776564
BBC3	2.546074491981417
SUCNR1	2.5447535622119903
ADCY2	2.540482060611248
PLEKHG4	2.53636421918869
CDC42EP2	2.5338380980491637
NAPSA	2.5286626109480856
OTC	2.526002725362778
SBF2	2.519264099597931
FREM1	2.518369338810444
PTP4A1	2.515388771891594
SAT1	2.5140977621078493
ZC3H11A	2.5098289276659487
TRAF3IP2	2.5094368660449984
MLLT1	2.5070487892627717
CSH2	2.5035248601436617
NCBP1	2.5013714170455934
SKIL	2.5010524439811705
SNAPC4	2.499398368000984
SH3BP2	2.4977738034725188
PCDHGA11	2.4970523077249527
MYO10	2.4916015142202377
VPS33B	2.487096006274223
GNG13	2.4823683319985865
AP1S2	2.4758372378349303
RBMX	2.4750301599502564
CPSF4	2.4741295471042393
FXYD2	2.4703146064281465
PLEKHG3	2.4679121190309523
TNFAIP8	2.4636029636859895
CENPN	2.4600755590200425
CKAP5	2.458225108385086
EIF3L	2.454866110086441
ABLIM1	2.454775655865669
THOC7	2.4545957608520985
RNF19A	2.4531899002194404
POLDIP3	2.45298205062747
ZW10	2.452210655361414
CTNND2	2.45101776689291
CSF2RA	2.449310401678085
FARP2	2.447557527422905
PLEKHG1	2.446907067298889
ST13	2.446672646999359
CYP19A1	2.4462615275382995
SPATA13	2.4442668414115905
PDE6A	2.4429776430130006
STX3	2.4376248264312745
F2R	2.4368669171631336
SFI1	2.4361504888534546
EVC2	2.435441243350506
RPAP2	2.431484025716782
NR2C2AP	2.4308913016319273
HNRNPF	2.4307567572593687
CENPT	2.4281848933920265
RNASEL	2.428010755777359
MARCKSL1	2.4271134358644484
MICB	2.4260441172122955
HERC6	2.4243712124228476
CD226	2.4225162917375567
PARVG	2.4194681054353713
DDX6	2.4193762707710267
CENPH	2.415506545603275
LIMD1	2.4147834712266922
TBC1D15	2.4146387803554537
DNAH6	2.4101033359766006
HS6ST2	2.4063503420352936
SSH1	2.4045599591732025
MYL12A	2.4037621453404427
PCDHAC2	2.403707276582718
TGIF2	2.4009179401397707
TSPAN5	2.3985146325826645
AP1M2	2.398480410575867
CEP152	2.3975915372371674
DOCK2	2.3967457476258276
CDSN	2.3938038028776645
ATP7A	2.3937808492779733
TUBB2A	2.3933799958229063
MCF2	2.3929373240470886
FGD5	2.3921976843476296
ZWINT	2.390217780172825
UBA1	2.3883961206674575
SNAPC2	2.386652829051018
SLC44A1	2.3822196769714354
NECTIN1	2.380241539478302
CENPO	2.3800791999697686
CCL11	2.37840353757143
CD2BP2	2.376639951467514
IL36A	2.370273887515068
IL36G	2.3700217229127882
EIF3K	2.3689644074440004
MSH6	2.367202153205872
VRK3	2.3646008813381196
PCDHB10	2.364535420536995
UBE4B	2.3636361110210418
GIT2	2.3623612678050994
PDE6B	2.361090921163559
PLEKHG4B	2.3561709398031234
SARNP	2.3557526740431785
TEP1	2.355655162334442
NCBP2	2.352312481403351
LAMP2	2.3509861826896667
C1QA	2.349361963570118
NPNT	2.3489936745166777
IL36B	2.3459385991096497
SLC12A2	2.3442847931385042
SIAH2	2.3410855051875115
CD209	2.340898804664612
NXT1	2.339794134944677
PAN2	2.3342921221256256
SSTR2	2.33379072278738
TBC1D2	2.329470533132553
NCKAP1	2.3281164699792862
KPNA4	2.325595269203186
AP2M1	2.3252351438999175
KPNA1	2.323379567861557
MUC13	2.3222948908805847
ACKR3	2.321034479141235
HPSE	2.317446390390396
ACTG1	2.317092381119728
TRIM69	2.311288625895977
GRSF1	2.3092972767353057
CENPL	2.308754938840866
CRTAP	2.3023454736173155
KIF2A	2.301922116726637
LPP	2.2988953977823257
MKS1	2.296871576011181
ZWILCH	2.296488284021616
MTNR1B	2.2903757146000863
ABI2	2.289640624523163
SNRNP70	2.2867222952842714
NDST2	2.285144119262695
ORAI3	2.2802920711040495
FRMD1	2.279052917957306
DOCK9	2.2781522285938265
USP5	2.273829467892647
ORC1	2.2732757741212843
MIB2	2.2731164044141767
CCL13	2.2717309990525245
NAMPT	2.271280754208565
TUBB4A	2.2659496521949767
WIPF1	2.2655341637134554
AIFM2	2.263704101443291
FRMD6	2.2624220710992815
GFI1	2.2623179972171785
ULBP3	2.2592909902334215
STARD13	2.251248128414154
OR10AG1	2.2506711265444754
SSTR1	2.250465737879276
DOCK10	2.2491707104444503
ADAM17	2.2474188137054445
BAZ1B	2.245303313732147
PAFAH1B1	2.2451463389396666
ARPC4	2.2429751831293108
PLEKHG2	2.2361856830120086
GCN1	2.2326049476861956
EPHB4	2.230294330716133
TRPA1	2.2299194067716597
MAP2K5	2.2278566122055055
ORAI2	2.2255380684137345
EIF3F	2.2234120082855227
SFRP4	2.223386794924736
TUBG1	2.223296450972557
CENPP	2.219724033102393
CDC42EP5	2.2189872550964354
DCN	2.218440930247307
ARHGAP32	2.2173364880681037
CENPI	2.216606563292444
PDE6D	2.2152755498886108
ALB	2.215052672624588
EIF3G	2.208765994310379
HECTD2	2.2085144063830375
TUBB6	2.208439734578133
GRIK3	2.207606901526451
LCE3D	2.2045714201778175
TRIM32	2.199440369606018
COL5A1	2.1945178097486497
PAIP1	2.1918061000108717
ORC3	2.187845020890236
ARHGEF4	2.1877354316413404
CENPC	2.185928176343441
MSH3	2.1815669345855713
DHX33	2.181333211660385
PROZ	2.174214518070221
CNOT3	2.171954098343849
HMOX1	2.1686696699261665
OR5F1	2.1638902562856672
OR51E2	2.1614580134581773
THRAP3	2.1603037387132646
MUC1	2.1593329733610154
STK36	2.155218454301357
TSPAN33	2.152728399038315
MUC5AC	2.1521202635765078
S1PR5	2.1499030347168446
CDH16	2.147263230085373
RGS8	2.144900449514389
SCARB2	2.144105190038681
PARVB	2.143290593922138
SSR4	2.140366393327713
SSH3	2.138485192656517
SLC1A5	2.1364517855644225
EPHB6	2.135912779867649
UNKL	2.1352438312768935
MSH2	2.132490360736847
SPDL1	2.129247590303421
SNAPC5	2.1272507667541505
TTBK2	2.126694232225418
ORAI1	2.12598601937294
SCUBE3	2.122601848244667
MFAP5	2.1220232141017914
ALK	2.120790688022971
SFTPB	2.116719069480896
EIF3C	2.115657879114151
MUC3A	2.110941054224968
PRSS2	2.108486821651459
EIF3D	2.1063029086589813
SFRP2	2.102749752700329
TAS1R1	2.100836427807808
OR4S2	2.0976035567373037
ORC2	2.092569598555565
TRIM56	2.092088070511818
ARHGEF25	2.0897187726199626
PAN3	2.0890157294273375
SCAMP2	2.0828824186325074
EFNA3	2.081235226094723
ACVRL1	2.0782674819231035
MAL	2.0777345591783525
DTX4	2.076734512448311
RPRD1A	2.0744426214694975
JAM2	2.068362320065498
PRLHR	2.065711636990309
AGL	2.065306260585785
TUBB2B	2.0641669744253157
TNK2	2.061957138776779
PTH1R	2.0553726744651795
UCHL3	2.0498349624872207
UBXN1	2.036193047761917
TP53I3	2.0338116127252577
CCL3	2.0332869006693364
MAPRE1	2.032885696440935
CD38	2.030030160173774
COL1A2	2.0290668708086015
COL9A2	2.0244904294610024
RNF19B	2.019224197268486
TRIM2	2.0168437048047783
IFT52	2.016601625084877
FZD5	2.0155280965566633
NCAPH2	2.011707936227322
NEUROD1	2.009419438317418
EIF3H	2.0085057151317596
EI24	2.008320431113243
ARHGDIB	2.0073269329965115
RAB23	2.0062751922011377
SMPD2	2.002989498078823
DPP4	2.001923262476921
BCL6	2.0015999126434325
CENPM	2.0004157812893393
LONRF1	2.00011360257864
MIS12	1.999222956597805
TP53RK	1.9983152574300767
BOC	1.9914627867937087
PLXNB1	1.988905396461487
LATS1	1.9853946727514267
ADAM10	1.985078320503235
LRIG2	1.9807112419605255
TUBB4B	1.980709271132946
COL4A3	1.9805206555128096
AP2A2	1.9788029885292053
USP34	1.9753005096316338
COL4A1	1.9662508876621723
CD244	1.9643620175123215
AKT3	1.9586882838606834
PROCR	1.9537041747570039
RNF114	1.9533911275863647
SFRP5	1.9528883132338524
PPIB	1.952510505914688
OSBP	1.9521605199575425
TIGIT	1.952008222937584
ERCC6L	1.9512417471408845
SKA2	1.9503354793787002
TSC22D3	1.950308684706688
NME2	1.9457194884121418
SERPINB5	1.9446892577409745
RABGGTA	1.9397992825508117
RAET1E	1.9395015385746956
SLC44A2	1.936508731842041
TRIP12	1.9356543517112732
SPRR1A	1.9350811210274697
DOCK8	1.9305929371714592
CDON	1.9273883222043515
KPNA3	1.923990046977997
RGMA	1.9227587461471558
FAAP100	1.9189364472031594
SORBS3	1.9189062023162842
CCL1	1.9139057987183332
RANBP3	1.91005862146616
HS3ST3B1	1.904215288758278
PDPR	1.9041198873519898
EFNA4	1.903580454289913
FHOD1	1.9034239971637725
PDE6C	1.9015877109766006
COL16A1	1.9014304121211172
TSPAN14	1.8987463626265526
CDCA5	1.8978650045394898
JAM3	1.8971234023571015
ACSBG1	1.8958745327591897
CDX2	1.8954637540876866
CARD6	1.8949859412014485
NDC80	1.8949520306289196
ATP2B4	1.8918570774793624
HCAR3	1.889328094124794
TUBB8	1.889149558544159
BNIP2	1.8890497362613679
PPL	1.8883999052643776
MED16	1.8882743614912032
BMP6	1.8870409059524536
SPC24	1.884402806609869
CCNB1	1.8841594649851323
MED15	1.8831974202394486
TUBB1	1.8800972694158553
XYLT2	1.878327732682228
HCAR2	1.8769502595067025
MED14	1.8765172225236892
SPC25	1.8758541357517242
FZD10	1.8746861595287918
FNIP2	1.8725635051727294
CHAD	1.870570795238018
ST8SIA4	1.8697224235534669
POLA2	1.8691894334554673
FAM13A	1.862478725090623
ZBTB33	1.8616950523853302
EBI3	1.8608675056695938
CDHR1	1.8602789753675462
JAG2	1.8591852349042892
INHBA	1.8574694713950157
CYP2A13	1.856760493069887
TNFRSF25	1.856280022263527
NBR1	1.8516613319516182
SFTPC	1.8414104294776916
CTNNBIP1	1.8289413663744927
KIF2B	1.825566084086895
MYL6B	1.8252561685442925
WTIP	1.824590904712677
IRGM	1.8245356133580208
CPLX1	1.823522565960884
PTH	1.8219022238254547
CNTN6	1.8172496926784516
CD2	1.8162080919742585
ZNRF1	1.8125929975509643
BLK	1.8074690894782544
LSP1	1.8033684444427491
PDP2	1.8033483672142028
SELPLG	1.8022716777399181
BANF1	1.8021173119544982
THY1	1.7999739849567413
KLF5	1.794683346748352
SKA1	1.7909330135583879
MELTF	1.7862407902628183
CACNA1B	1.7850163146108389
TDRD9	1.7847006422281266
HDAC8	1.7817683874070644
ST8SIA2	1.7799246728420257
CEP164	1.779183349609375
MLXIP	1.778197768330574
CCL7	1.771925693899393
ARHGEF12	1.7675234013795853
AP2A1	1.766155582666397
CTC1	1.7654642778635026
WHAMM	1.7651710247993468
PLA2G5	1.7620260322093964
MICA	1.7618683385848999
CENPQ	1.7571338677406312
CYP2A7	1.7550810921192168
TMEM67	1.7547588151693345
P3H1	1.7534844967722893
ARAP2	1.7504526126384734
ZDHHC9	1.7439929556846618
OR4N2	1.7434912469983102
UNC13B	1.73691978931427
PPM1K	1.7368788701295852
PARD6A	1.7359836521744727
KIF18A	1.733445574939251
COL9A1	1.729617453813553
COL6A1	1.7220168071985245
NKX2-2	1.714712261520326
OPRD1	1.7111733143404126
C2CD3	1.7104300272464752
IL26	1.6951846382021905
CD22	1.6887171053886414
TDRD6	1.687524070739746
BATF	1.686440187394619
MLLT4	1.6828260242938995
NUF2	1.6825869807600975
MAPK15	1.6824258762598037
SULT2A1	1.6808187060058117
ACTC1	1.6802554431557655
HNRNPA0	1.6762883365154266
HPGDS	1.6730241239070893
NSL1	1.6724180734157563
NCAN	1.6718268701434136
TUBB3	1.6710391718149185
IKZF1	1.6666240784525872
LRRC4	1.6656147810444235
MUC20	1.6655232563614846
DENND4A	1.6614909279346466
DNAH12	1.6612906023859977
TRPC1	1.6566980966925622
STN1	1.6535070234537124
BACH1	1.6529242539405822
CENPK	1.6523077511787414
PHKA2	1.6510851937532425
EFNA2	1.6463769978284837
NEO1	1.6461299502849578
CYP1A2	1.6447382171452045
TBCD	1.6422824943065644
CLEC4M	1.6386956863105298
HS2ST1	1.6369234305620193
MARK2	1.6356626570224762
COL9A3	1.6295595262944698
CSF1	1.6252805794030427
HS3ST1	1.624640064239502
KLK8	1.6244519263505937
A1CF	1.6231088402867317
BCHE	1.6205329583585262
NUDC	1.6184759402275086
CBL	1.6099560195207596
APAF1	1.6036281007528306
PLA2G10	1.5979926340281962
SDCBP	1.5955056524276734
APOH	1.593476780653
FZD7	1.5929114044085144
RNF217	1.5916982787847518
SMC2	1.5903595846891403
STX1A	1.5901951318979264
ORC4	1.5891608062386513
MED24	1.5883549600839615
PIWIL4	1.5883521872758866
LRPPRC	1.5842108491063118
CEBPZ	1.583110434114933
ANP32A	1.583054606691003
NPPA	1.5790854655206203
FAM120B	1.573739207983017
SLC5A7	1.5720987170934677
S100A10	1.5678239044547082
FZD1	1.5639614026248454
COL4A2	1.5628307478129864
TRAPPC8	1.5555748942494392
UNC5D	1.5550078773498535
OR51G1	1.544268461763859
SLC44A5	1.5412480396032333
OR51F1	1.5408557320386171
CYP2C9	1.5397087940573693
MED17	1.5389545238018036
FOXG1	1.5357168970257045
OR7A10	1.535536452755332
GRM6	1.5314257866889238
TMEM129	1.5300248920917512
OR8D2	1.528312138840556
CCNF	1.5250968627631665
SLC18A3	1.5189000540971755
TAS1R2	1.5178799182921647
AMTN	1.5146508437395096
NMT2	1.5146324372291564
ADM	1.5133037978410722
FZD6	1.511073098629713
LATS2	1.5076465463638307
OR10A6	1.505358828380704
ORC6	1.5029721996188163
SYT1	1.5006849080324174
ADAMTSL1	1.494907777160406
PDE6G	1.4915026170015335
PLA2G1B	1.490476728528738
PPM1L	1.490331227183342
PDE6H	1.4894941931962966
MUC12	1.4889527689665556
TDRKH	1.487360737323761
TAS1R3	1.4797001856565475
ADCY6	1.476756652519107
SERPINH1	1.4748489347100258
PPFIA2	1.4724242585897445
HPSE2	1.4713013821840286
CYFIP2	1.4712262755632401
LAMP1	1.465795482993126
ARHGAP30	1.462245313450694
CLASP1	1.4612868860363961
OR10X1	1.4583794171176852
OR5L1	1.4581243709847331
WIF1	1.457652398943901
PCDH11X	1.4541913617402316
PCDHGB7	1.4538558044284582
PCDHGA2	1.4538557640463114
PCDHGA6	1.4538557635992766
PCDHGA1	1.453855758830905
PCDHB14	1.4530119206011296
CDH22	1.4461527936905623
OR4M1	1.445475586615503
CSPG4	1.4401268008351327
PCDHB4	1.439953493848443
WAPL	1.4387765944004058
NUDT16L1	1.4365086203813553
OR5K1	1.4344831752963365
ABCB11	1.434290726184845
RNF115	1.4335954040288925
PCDH8	1.4329407378286123
WIPF3	1.4317270308732986
PDP1	1.4317141035199166
OR4S1	1.4310334398970008
SERPINF2	1.4176652036607265
HTR7	1.4173870201408862
HSD17B2	1.4144664253294468
NXF2	1.4144188825786115
UPF1	1.4133368870615959
SLC22A3	1.4106883162260055
OR8K3	1.409807311333716
RCC1	1.4077590256929398
TSPAN15	1.4069801619648934
OR5A1	1.4067241016030312
BST1	1.4045933006703855
OR51B2	1.402797463685274
UBA2	1.4022861024737359
COL26A1	1.397637552693486
OR56A5	1.393829521369189
OR2L8	1.3938295037858188
AP2B1	1.3875401476025582
OR12D2	1.3874555272236466
ANAPC1	1.382087419591844
ARHGEF2	1.3804289948940278
CSPG5	1.3786161434650421
HS3ST6	1.3770811474323272
CCNB2	1.3709795532375575
ELMO2	1.3694685584306716
PIWIL2	1.3691248071193696
OR10J1	1.3653850813955068
OR51J1	1.3631173231452705
TLL2	1.3620178535580636
FZD4	1.3615916955843568
FAT2	1.3604326251894236
OR5D13	1.358714598789811
OR1S1	1.3587145775556564
OR4C16	1.3587145756930112
OR4X2	1.358714570775628
OR2T11	1.358714566603303
OR2F1	1.3587145655602217
GLRX	1.3545086611807347
MYO7A	1.354387927353382
ACSL6	1.3536934019625186
MED26	1.3522591280937195
COL27A1	1.3520640903711318
ULBP2	1.3511794559657573
BAZ2A	1.350423070192337
VAMP4	1.3503819432854653
MED8	1.3490702936053276
OR6N1	1.3359007453918457
OR2AP1	1.335900736376643
OR4B1	1.3359007300436496
OR52L1	1.3353296957910061
SCRIB	1.3335463118553161
NEURL1	1.3294476759433747
ADCYAP1	1.328865840435028
AGRN	1.3277112936973572
LUM	1.324700511097908
RECK	1.3198221727460622
OR8I2	1.3184821388870478
F2RL2	1.3180806227773427
EFNB2	1.3123220360279084
NUTF2	1.3114214780926705
SDCCAG8	1.310032578110695
MED21	1.3042682704329491
NECTIN2	1.3022910052537917
TRPV2	1.2976227366924287
OR4D11	1.2961741108447313
OR2J2	1.295721073001623
NELFE	1.2948491895198821
BRK1	1.294818753004074
GALR2	1.2922083044052124
EFNB1	1.2920709316432477
OR52R1	1.2920188264548778
TUT7	1.2910175961256027
CTNNA3	1.286407110542059
PTP4A3	1.2816414687037467
PC	1.281008332669735
IFI16	1.2795412596315145
TACR1	1.2747578236460686
EIF1AX	1.2743281585350632
SOCS7	1.2729431408643723
GFRA2	1.2729284965246916
