	score
NRTN	10.834635844230652
NUP155	10.833959217071532
INSL5	10.833510246276855
IFI35	10.833283410072326
DTX1	10.820133352279663
PTBP1	10.81964729309082
MUCL1	10.818944578170777
EIF4A2	10.816779398918152
PHF21A	10.816058225631714
ACOX3	10.81566795349121
GLIPR1	10.8154985332489
CENPI	10.81286380290985
ADORA2B	10.805872702598572
DNA2	10.801150403022767
ACSS1	10.788956804275513
IFI27	10.786050848960876
FASN	10.785268678665162
FBN2	10.781621646881103
PDGFRB	10.778087201118469
FAM20C	10.775627303123475
SHC3	10.77363781452179
REST	10.773187232017516
CDK5RAP2	10.767480754852295
PRKCH	10.765544257164002
SOCS2	10.762953224182128
PSMB6	10.760328049659728
SRSF11	10.760023212432861
IFITM2	10.75989646434784
UBE2R2	10.759066424369813
HOXB3	10.758117327690124
CDON	10.756570549011231
ACAA1	10.748975791931151
USP21	10.746706790924073
ACSS3	10.744590225219726
ANK3	10.743900413513183
CNN2	10.74123071193695
SMARCA5	10.740511264801025
GLS	10.739000120162963
ELANE	10.73805588722229
FSHR	10.737525181770325
WNT7B	10.736285362243652
C1S	10.735475301742554
NOD1	10.725755047798156
IFI6	10.725722813606263
HPSE	10.725683212280273
PTH2R	10.724647979736329
TRIM35	10.724524540901184
MIB2	10.721500067710876
HPGDS	10.718231239318847
HNF1A	10.717649888992309
HRG	10.717637491226196
TRIM14	10.715857534408569
HSF1	10.714713587760926
CUL4B	10.714156513214112
SMARCA4	10.713731260299683
CCDC22	10.712277374267579
GPC5	10.711771063804626
NUP88	10.711294422149658
GPT2	10.708442697525024
NRP2	10.70755235671997
RNF25	10.70684823513031
CS	10.70543655872345
TRIM68	10.702219762802123
TAF1D	10.701278309822083
PSMD10	10.69902235507965
MYLK	10.697413215637207
ANAPC11	10.695469365119934
DLD	10.693388814926147
AOC1	10.692878513336181
TACR2	10.692757472991943
MC1R	10.68872962474823
WIPF1	10.687209525108337
HEYL	10.680906581878663
GNAT2	10.679898657798766
HIVEP3	10.67780855178833
ACOT12	10.675218629837037
DTX2	10.6724285364151
CSNK1D	10.671601285934448
ANO6	10.670518016815185
ROR2	10.665536651611328
GHRHR	10.661806659698486
PRSS3	10.656510214805603
RCOR1	10.65629566192627
CTSC	10.655578966140746
CENPH	10.647473964691162
DMP1	10.64742654323578
NECAP2	10.643502373695373
PTX3	10.6425403881073
SOCS5	10.639728293418884
CDK6	10.639510221481324
CLIP1	10.639174094200134
PACSIN2	10.637554397583008
PHF20	10.63564344406128
RNF34	10.635071930885315
BAX	10.630872473716735
PSMA2	10.630472226142883
EREG	10.627889132499694
PTHLH	10.627353148460388
IL17RD	10.624632000923157
VGF	10.624475183486938
UBE2T	10.622260527610779
IL37	10.618346419334411
F2	10.615876636505128
TAF1C	10.613502988815307
GLS2	10.611559476852417
ZNRF3	10.610400347709655
LNPEP	10.60761284828186
HMGCS2	10.60515959739685
MUC3A	10.60177191734314
MC5R	10.598756747245789
SCG2	10.597498440742493
RBBP7	10.596065306663514
MEAF6	10.594505395889282
DYNC1LI2	10.592158484458924
PSEN1	10.591503734588622
HSPA12B	10.591167798042298
TRIM62	10.589372940063477
TIAM2	10.588122806549073
ELF3	10.587670669555663
BRPF1	10.585254044532777
CAMK2G	10.585063376426696
OLFM4	10.583190412521363
SMAD6	10.582914924621582
CFD	10.58208004951477
ATN1	10.582017064094543
UBE2Z	10.576663184165955
ERCC6L	10.569473323822022
CYCS	10.568312740325927
FOSB	10.555251512527466
HIPK2	10.5540141248703
PDE6B	10.551485323905945
SOX17	10.551269569396972
FLRT2	10.550431842803954
COPS8	10.54963807106018
PTGER4	10.548882045745849
MAF1	10.54662983417511
CLCN6	10.544626750946044
EGR2	10.544347095489503
SNRPD3	10.541185207366944
MMRN1	10.540570697784425
CDH17	10.540313787460327
GPR45	10.531510481834411
DOCK4	10.531055545806884
MALT1	10.528572611808777
BRK1	10.52093527317047
NMI	10.518830857276917
LTN1	10.517762088775635
LMO4	10.516543364524841
MMP8	10.507224488258363
SPARC	10.506851739883423
U2AF1L4	10.505367903709411
CALU	10.50447813987732
BLNK	10.502197694778442
ACOT4	10.50025068283081
CCAR1	10.500209493637085
PTGIR	10.499850001335144
DNER	10.49635934829712
CTNNA2	10.495049705505371
GPR31	10.489512739181519
OAS1	10.483088235855103
ACOX2	10.480967211723328
NR2E1	10.480936393737792
MEIS1	10.480799598693848
VCP	10.476582469940185
TAS2R7	10.475059990882874
HOXA2	10.474239435195923
TAF3	10.473757796287536
ENAM	10.472073435783386
PCBP1	10.469369373321534
SETD1A	10.468952770233154
VDAC1	10.466598782539368
TOP2A	10.46517753124237
FOXP3	10.45686752319336
VIPR1	10.454272804260254
COMMD1	10.45393772125244
ACAT1	10.44957377910614
PHAX	10.445654430389403
RCC2	10.439858565330505
PPP2R2A	10.435923056602478
GPR68	10.435533962249757
CEP57	10.435383548736572
COL4A5	10.433076453208923
SNRPG	10.432031416893006
TAF10	10.43194634437561
OASL	10.431286840438842
HTR4	10.428372073173524
DECR2	10.422863759994506
IL10RB	10.42222435951233
IFIT2	10.417752928733826
MGRN1	10.411570987701417
TAF13	10.41007387638092
MACF1	10.40901502609253
SUMO1	10.40901445388794
CYP2C8	10.405054340362549
CTDP1	10.404712991714478
PSMB7	10.400661587715149
REPS1	10.399261150360108
MRAS	10.395656385421752
SUPT16H	10.394214153289795
RASGRF1	10.391930942535401
FER	10.386990404129028
AK6	10.38647087097168
MAP3K8	10.384211602210998
CSNK1E	10.384072513580323
COMMD8	10.383269052505494
B9D2	10.381345400810241
ARHGEF18	10.380238037109375
IL12B	10.376917190551758
TAS2R5	10.374571118354798
CDC6	10.373421115875244
UTS2B	10.370000219345092
NEB	10.35346598625183
ACSL1	10.352309589385987
COL4A4	10.350455327033997
CEP78	10.347794575691223
PABPC1	10.346000695228577
CYSLTR1	10.343444600105286
PAG1	10.33967426776886
MC4R	10.338456444740295
ATRX	10.335973033905029
PKNOX1	10.334416251182557
PCP2	10.33212788105011
UBE2J2	10.32942847251892
KCNJ16	10.329203033447266
EHMT1	10.329106111526489
NBN	10.320562291145325
TNFRSF1B	10.319462285041809
FBXO44	10.310077409744263
B3GNT7	10.303959746360778
MEPE	10.299756970405578
FLNB	10.298707590103149
CEP192	10.293972158432007
HSPA12A	10.285611534118653
NCOA1	10.281700167655945
PTPN13	10.27957251548767
PPP3CB	10.272622175216675
STAT2	10.268887219429017
TRIB3	10.268723258972168
TAF4B	10.267989883422851
PFN2	10.267687087059022
TFAP2C	10.26464831829071
GOLM1	10.263094892501831
ERCC4	10.25977945804596
KSR2	10.259573698043823
GBP3	10.254824056625367
CREB1	10.253682527542114
VASP	10.253478312492371
KBTBD13	10.250221781730652
SRSF6	10.248667340278626
PTGER2	10.248053407669067
LGALS1	10.247526669502259
PSMA1	10.247277293205261
LDLRAP1	10.245939588546753
TLR3	10.243538188934327
SLC25A4	10.243349947929381
NINL	10.242754068374634
FLT3	10.242014932632447
AGGF1	10.24147768497467
HOXB4	10.240225009918213
EBF1	10.236655139923096
PACSIN3	10.236277561187745
APLN	10.236145181655884
APOA1	10.233826808929443
HSPA13	10.233439989089966
E2F6	10.228438658714294
TRIM8	10.227995495796204
NCKAP1L	10.22453332901001
MLLT1	10.22320836544037
ALDH9A1	10.222361526489259
COMMD3	10.221456685066222
TCN1	10.221005921363831
MYO5A	10.21535047531128
SNRPB	10.212106218338013
MAVS	10.210033206939697
CHD8	10.209177331924439
ARMC8	10.20897204875946
SRSF4	10.208847651481628
INSL3	10.208487024307251
NCOA2	10.207910256385803
TSHR	10.205923357009887
NPM1	10.203501005172729
INHBB	10.20233449459076
CAND1	10.200727753639221
ITGAD	10.199463095664978
SPAG9	10.198464589118958
GRIN2B	10.197563829421997
PDIA6	10.197328639030456
CENPM	10.196300430297851
CPT2	10.194691762924194
BRD8	10.19415301322937
CIT	10.193530592918396
CPSF3	10.193503785133363
HSPA6	10.193182439804078
TRIM45	10.192081217765809
HTR7	10.188908557891846
GALNT16	10.188316679000854
TEC	10.187638702392578
TAF4	10.18668649673462
KDM7A	10.186612362861633
LCN2	10.184529337882996
RNF8	10.181243848800658
STOM	10.177770886421204
HAO1	10.177663817405701
CCND3	10.174711380004883
CUL5	10.173962507247925
CEP135	10.173943586349488
TYSND1	10.169792294502258
CD244	10.163517694473267
MGA	10.161156520843505
RUNX2	10.159156684875489
MC3R	10.157570614814759
PLAU	10.157367248535156
PRPF8	10.156380620002746
RNF41	10.150132117271424
POLR2J	10.146316232681274
MLLT3	10.141547451019287
OXGR1	10.132279262542724
GPHA2	10.132133135795593
KLRD1	10.129925789833068
RAB14	10.128600897789001
KCNJ12	10.128047122955323
HECW1	10.125298109054565
PDE6A	10.116107153892518
BCO1	10.113965921401977
SMO	10.111239557266236
GPR25	10.111106457710266
AHNAK	10.108356313705444
FTH1	10.1076598072052
HMGA2	10.10223659992218
MEF2A	10.097074537277221
FANCE	10.096195368766784
BRD1	10.095262575149537
NUP54	10.092720289230346
PTH	10.09184172153473
PNPLA2	10.090715746879578
PTGES2	10.08970784664154
CNDP2	10.08873281955719
IL12RB1	10.087301564216613
HSPD1	10.08529212474823
USP4	10.084981784820556
BRWD1	10.084799437522888
SPDL1	10.081050391197204
CTR9	10.080085954666139
MGAM	10.079334359169007
ALDH7A1	10.078901467323304
GIPR	10.07790509700775
RTP1	10.07372091770172
LDB1	10.07157269001007
HSD17B4	10.06798996925354
PTPN12	10.064345903396607
FH	10.064175782203675
IAPP	10.062912678718567
SUGP1	10.049419102668763
SPTBN4	10.04937711238861
CHGB	10.044621253013611
RXFP1	10.044171557426452
PDK2	10.04339262008667
SUV39H1	10.03766345500946
TRIM38	10.037056412696838
B3GNT4	10.036919255256652
CAP1	10.032476019859313
CEP250	10.028745937347413
FKBP6	10.027923474311828
TPM4	10.020709462165833
MAPK8	10.013774709701538
TAF7L	10.012718052864075
SGK1	10.01153624534607
WTIP	10.002975177764892
CGN	10.00179144859314
THRAP3	9.999994158744812
SNRPD1	9.995517029762269
DPYSL5	9.989830546379089
MGAT4A	9.98749861717224
NRP1	9.985817880630494
CDO1	9.982516655921936
SEMA4D	9.975452227592468
CITED1	9.973562150001525
BCL2L1	9.97277400970459
PSMD3	9.970806789398193
DCTN3	9.970222647190093
FTL	9.969899382591247
SSH1	9.969776453971862
PECR	9.96954436302185
SETD2	9.966525301933288
NAGS	9.966033959388733
MUC5B	9.962523193359376
APAF1	9.960117473602295
RPL10	9.95684060573578
CTSS	9.95532732963562
UGCG	9.951600699424743
TNKS	9.950853171348571
ERCC5	9.949839763641357
CDC34	9.946539573669433
ASAH1	9.940646781921387
IL1RAP	9.937953991889954
C1GALT1	9.935891103744506
RGMA	9.935458788871765
ILF2	9.932984924316406
GLA	9.931818046569823
MID1	9.924925374984742
IHH	9.92163320541382
TAF1B	9.918488502502441
WSB2	9.918436565399169
KLHL11	9.916280636787414
ANKRD9	9.912305936813354
NGEF	9.911005382537843
PSMC2	9.904272260665893
EFNA5	9.902980551719665
KIF3A	9.902377467155457
COMMD5	9.901542415618897
CENPK	9.900829710960387
GP5	9.90075318813324
MUC13	9.899620542526245
FEM1A	9.891543107032776
GSN	9.891216650009156
KIF5B	9.888820500373841
CYP2C9	9.88697322845459
PPP1R12B	9.88605938911438
RAD9B	9.883409719467164
POR	9.875192193984985
ITGAE	9.874878816604614
CHI3L1	9.874785895347594
FURIN	9.874278416633606
IL1R1	9.865987057685851
WNT9B	9.862349853515624
PECAM1	9.860218605995179
TAF2	9.860048770904541
GALNT14	9.851419014930725
SGMS1	9.848944277763367
CALD1	9.846841659545898
MC2R	9.846349930763244
RBM5	9.845046801567078
NOD2	9.843611712455749
MAPKAPK3	9.841357555389404
TAS2R14	9.841208028793336
WNT2B	9.84087107181549
RORA	9.836133403778076
MYH14	9.835921359062194
S100A12	9.83562662601471
CD2AP	9.83244212627411
RRAGD	9.82718864917755
DBNL	9.827011861801147
ZBP1	9.826877040863037
NUP107	9.825985589027404
IFNA16	9.825984706878662
HNRNPUL1	9.825852928161622
CCT6A	9.823607811927795
SERPINF2	9.821599378585816
PCM1	9.81823122024536
INTS2	9.815762372016907
RFC4	9.810202951431274
ZNF274	9.809039816856384
RAMP3	9.808277707099915
CHD1	9.808055953979492
SPRED3	9.807229480743409
EXOC4	9.799741082191467
DUSP1	9.799113507270812
LHB	9.799070801734924
GFRA4	9.79767424583435
OFD1	9.796448431015016
WNT3	9.795734515190125
GATM	9.793520793914794
BCS1L	9.79308629989624
LMOD1	9.792226643562318
PRKD1	9.79092945575714
TAF5	9.789375648498535
UBA5	9.788992261886596
FZD7	9.786404576301575
ACADSB	9.770038647651672
EPHA6	9.767314438819886
COL4A3	9.767189660072326
GALNT12	9.766926937103271
SKA2	9.76505965232849
ODF2	9.76494830608368
TOMM40	9.764289746284485
ABAT	9.759675569534302
NT5C2	9.757506356239318
TAS2R46	9.756174402236939
AMACR	9.751920833587647
CASC3	9.747139530181885
HNRNPK	9.745354261398315
ITGA11	9.745263471603394
PKN1	9.74412121295929
IKZF3	9.740978660583496
GTF2B	9.738545417785645
LAMTOR3	9.732286286354064
CD59	9.730072910785674
NPW	9.726625275611877
MECOM	9.72556501865387
CREM	9.724907689094543
IRAK4	9.721689829826355
CKAP5	9.719872846603394
LRPPRC	9.719128875732421
DAB1	9.713054246902466
CD3E	9.712560625076295
ETS2	9.709620900154114
GATAD2B	9.707859597206117
VAT1	9.70483067035675
APOA2	9.704541149139404
PIK3C2B	9.703183789253234
ACADS	9.702846155166625
NFATC3	9.702287735939025
FEN1	9.700842809677123
FANCG	9.699113059043885
HMGA1	9.698691096305847
NPAS2	9.697972960472107
TULP4	9.697902126312256
BGN	9.697755856513977
IL23R	9.697555704116821
TAS2R38	9.695066666603088
DDX23	9.690275902748107
DEPTOR	9.685419206619263
DBT	9.684882879257202
KITLG	9.684401850700379
AKR1B10	9.681207909584046
BCL6	9.678377318382264
GLMN	9.676747765541077
GH2	9.6748685836792
VIM	9.674529886245727
C1R	9.672063236236573
GPAT2	9.67143172264099
ZWILCH	9.670230503082275
RPL5	9.669224777221679
TNFSF12	9.66872896194458
GALNT15	9.668571844100953
ADAM8	9.667569227218628
CRISP3	9.667255296707154
FEM1C	9.664307780265808
MXRA8	9.662939100265502
ALDH3B2	9.660540232658386
OLA1	9.657908310890198
TNKS2	9.654867997169495
FKBP4	9.65315821647644
C2CD3	9.652089343070983
WDTC1	9.651798706054688
EIF4A1	9.648273572921752
ITGB8	9.646573486328125
TTBK2	9.641314167976379
RNF168	9.641118187904357
SETD1B	9.63718469619751
OLR1	9.636634302139282
LEO1	9.635485100746155
DAG1	9.633051114082336
KAT8	9.631793761253357
ARF1	9.630655369758607
PCYOX1L	9.629388031959534
RYR1	9.62846492767334
SCT	9.618718323707581
MAPT	9.60879575252533
CENPU	9.607805728912354
FOXM1	9.606852874755859
CENPO	9.60675790309906
CAPZA1	9.603690667152405
WNT9A	9.60097770690918
CKS1B	9.592931060791015
TAS2R16	9.592303366661072
GP1BB	9.587569661140442
ADM2	9.58344386100769
BCAN	9.582054781913758
RIMS1	9.580408577919007
TWIST1	9.575326285362245
MUC12	9.575265188217163
IFNA4	9.57308385848999
FLRT3	9.570876803398132
TRAK1	9.560471615791322
HNRNPU	9.557673397064208
HMOX2	9.556617941856384
ARHGEF6	9.556525831222535
ARPC1B	9.55615249633789
ACVR1B	9.554954805374145
CEACAM1	9.554584732055664
COL18A1	9.553555102348328
BUB1	9.552485680580139
PRKAA2	9.55116048336029
CTSZ	9.550864176750183
PADI2	9.548528213500976
GCDH	9.547616267204285
COMMD4	9.545680422782898
ADM	9.542717509269714
CRMP1	9.538238463401795
PDK1	9.538072843551635
FANCA	9.536895852088929
TAS2R4	9.536759557723999
FUS	9.533289074897766
IL23A	9.531381201744079
PIP4K2B	9.528662161827087
SUZ12	9.526117148399353
MAPK7	9.522284169197082
INHBA	9.520622692108155
SPRED2	9.51821738243103
YAP1	9.513688645362855
SLC9A3R1	9.511617484092712
CASP1	9.510567445755004
KIF4B	9.510480165481567
CDC42	9.509642872810364
U2SURP	9.507765064239502
ACAT2	9.506277241706847
CAMK2D	9.505297346115112
HNRNPA1	9.50501895904541
PIK3C2G	9.5044464635849
CDC20	9.504443836212157
CLP1	9.502010464668274
MAF	9.500156564712524
CYP2A13	9.498367142677306
PYCARD	9.494471020698548
ACTR10	9.490057077407837
RSPO3	9.489874167442322
B3GNT3	9.487676191329957
TEK	9.48676094532013
FABP4	9.485712947845458
NUDC	9.48427131652832
RIT2	9.477674436569213
TEX264	9.475789647102356
ZC3HAV1	9.472742557525635
WNK1	9.471481423377991
TMC6	9.467618260383606
TNIP2	9.466603188514709
MCM2	9.4665020942688
PKM	9.465110201835632
UNC5C	9.463964939117432
GJA1	9.461640315055847
IP6K2	9.4585178232193
A4GNT	9.454656291007996
OSCAR	9.45434832572937
TAS2R39	9.451475224494935
GAL	9.451065287590026
KLHL3	9.446400375366212
FOSL1	9.442109627723694
NR3C2	9.441744256019593
DOCK7	9.441537404060364
ARSB	9.434414892196655
TAS2R3	9.433016819953918
FFAR1	9.426464047431946
IFNA2	9.425065832138062
FAM131B	9.423419361114503
POLI	9.422893371582031
SRF	9.421302738189697
ALDH1A1	9.420329113006591
DOCK3	9.419990973472595
TNRC6A	9.412314281463622
IL13	9.41180112361908
TMSB4X	9.41116946220398
IPO8	9.411044249534607
TAS2R1	9.40928159713745
IGFBP5	9.409068574905396
ARIH1	9.409025330543518
ELL2	9.408069763183594
NTF4	9.407005472183227
GALNT6	9.406240086555481
GPR176	9.404875020980835
UBE2S	9.404836068153381
CANX	9.40438880443573
TOR4A	9.400974879264831
STRAP	9.397527503967286
CNDP1	9.39616490840912
WNT4	9.395600910186767
CCL2	9.394347906112671
AKAP13	9.394148206710815
GAD2	9.392719106674194
GNG3	9.386888451576233
GRIA2	9.383935627937317
KCNJ4	9.380296626091003
ITGA10	9.379774146080017
IFNA7	9.377247586250306
IRS4	9.376694293022156
ARFGEF2	9.376351675987245
SKI	9.375120644569398
LIN28A	9.375061511993408
GABRA2	9.373905272483826
SPSB3	9.372930097579957
GH1	9.371741075515747
NDEL1	9.370142407417298
CYP1B1	9.368930139541625
GPBAR1	9.36815149307251
PYGB	9.367261562347412
CEP72	9.366455750465393
NPHS1	9.36221200466156
CEP131	9.35754461288452
RNF123	9.352298693656921
CDCA5	9.351819429397583
GLB1	9.35057716369629
ANAPC10	9.34948277950287
IFNA10	9.348816494941712
TNFRSF10A	9.347968945503235
SACM1L	9.346850090026855
SCP2	9.34612976551056
CRAT	9.34391526222229
RYR2	9.343780403137208
AOC3	9.340630412101746
RXRB	9.339603691101074
TUBA1A	9.339530987739563
MAGED2	9.335631966590881
SRGN	9.334342164993286
NFKBIA	9.3318616771698
TRAF1	9.3305034160614
MYLIP	9.329151849746705
EVL	9.328484454154967
CALCB	9.328227396011352
PRKAG2	9.327229013442993
ACTG2	9.324253277778626
HMGCLL1	9.320679483413697
UBE2G2	9.319688744544983
WNT7A	9.31355312347412
TAP1	9.311803708076477
ISLR	9.311242241859436
PPP2R2B	9.311101799011231
DNAJC5	9.31106245994568
GALNT13	9.310684161186218
MATK	9.305960216522216
RPLP0	9.304694442749023
CTSH	9.303857979774476
TFAP2D	9.301888623237609
SULT2B1	9.30168827533722
NPTN	9.295324692726135
IWS1	9.294218339920043
PSMD6	9.29375895023346
ENAH	9.293628911972046
TRIM26	9.2931036567688
KPNA1	9.292585473060608
PRDX6	9.292212553024292
APEX1	9.288543944358826
TRAF5	9.287105040550232
GPR150	9.2838507270813
FANCB	9.280629935264587
MYO1C	9.279837980270386
IL2	9.279291734695434
NFIC	9.273944249153137
GDI2	9.27062509059906
BMP7	9.269951663017274
CPSF4	9.266778550148011
PPIL4	9.26061363697052
HMOX1	9.2583145570755
SEL1L	9.255779037475586
GABRB3	9.254030714035034
PPP1R3C	9.252716693878174
KCNJ3	9.252088828086853
TPM2	9.250345394611358
PRICKLE1	9.24984302520752
USP10	9.24884958744049
IL12RB2	9.244777731895446
PCBP2	9.244717669486999
TAF9	9.244611048698426
TAF6	9.243256158828736
RELB	9.243119692802429
ZNF143	9.242881922721862
SNRPD2	9.238349657058716
NUF2	9.238011469841004
SKIL	9.23797763824463
SH2D2A	9.236378870010377
RICTOR	9.233710517883301
PIK3AP1	9.230767822265625
SCD	9.228136014938354
CEP41	9.226246509552002
TAF7	9.223616528511048
MAP1B	9.220448365211487
CKB	9.218782348632812
FABP5	9.218235325813293
PLIN1	9.215934381484985
B3GNT5	9.21575484752655
RRH	9.213540596961975
STAM	9.212388648986817
PRKAG3	9.209140014648437
DCAF17	9.208850355148316
FEM1B	9.20136161327362
DHX16	9.201022310256958
PRLR	9.200167698860168
WIPF2	9.1995663022995
NAPRT	9.199548916816711
ARHGAP5	9.197506737709045
KIFAP3	9.196265649795532
TAS2R20	9.195626764297485
LRP8	9.193480820655823
COL6A3	9.193241276741027
HNRNPA3	9.191061782836915
ZNRF1	9.189484715461731
DDX42	9.186085391044617
DHH	9.185394277572632
IL15	9.181180863380431
ACVR1	9.177676615715027
SPTBN5	9.174953098297118
RAP2B	9.174583246707916
PRCC	9.174188942909241
EPOR	9.170537600517273
DPYSL4	9.168102531433105
GATA4	9.166972284317017
UBTF	9.165396242141723
GP9	9.165362815856934
EZH2	9.163895916938781
CD38	9.163752989768982
KIF4A	9.163108487129211
SAP130	9.162615222930908
CCNK	9.161628661155701
CGA	9.158757729530334
GLI2	9.150870108604432
PRKAA1	9.147290978431702
HSPB1	9.14630395412445
AMTN	9.146215901374816
GCK	9.142512755393982
POU5F1	9.140818676948548
WDR77	9.138458280563354
TPM1	9.137738976478577
GRIN2A	9.136972808837891
CDC26	9.136600904464721
CAPN2	9.136103887557983
SUPT6H	9.135803818702698
KDM1A	9.132495517730712
ACADL	9.13213530063629
EFNA3	9.130782227516175
RGS6	9.130539503097534
CRACR2A	9.130093240737915
CENPJ	9.130021104812622
UPF2	9.12275990009308
MYO9B	9.120933227539062
ZC3H8	9.116289520263672
GHRH	9.114976973533631
SKP2	9.112074389457703
ESPL1	9.110492329597474
GEMIN5	9.107859802246093
SPI1	9.106066555976868
CHERP	9.104325370788574
KDM4B	9.104114556312561
ITGAL	9.101505942344666
MBD3	9.10032738685608
CENPN	9.099172224998474
ACSBG1	9.09771092414856
VAMP8	9.092601628303528
WDR33	9.092400226593018
MGLL	9.091299180984498
KCNJ15	9.090756192207337
GALNT10	9.08925882101059
SMG1	9.088007731437683
BCL9	9.084698185920715
RPL35	9.081019597053528
MADD	9.08023431777954
ALYREF	9.080171432495117
HLA-B	9.079758610725403
ZSCAN10	9.078752508163452
SULT2A1	9.07644052028656
ATP11A	9.07627061367035
MARK4	9.073291273117066
GBF1	9.071447863578797
REV3L	9.070897026062012
IFNGR1	9.067507042884827
OPN1SW	9.065286931991578
CD93	9.060292983055115
CHRNB4	9.058959980010986
OGDHL	9.054907069206237
CPSF2	9.045822300910949
DUSP9	9.04341769695282
TAAR1	9.043130106925965
SYCP2	9.042544193267823
LRIG1	9.034867157936096
MYLPF	9.03304039478302
ABCA1	9.032979893684388
SMARCA1	9.032570543289184
RBM17	9.030809473991393
LILRB2	9.029605178833007
DSCAM	9.028439221382142
EIF4G2	9.02802857875824
ELL3	9.027651176452636
HNRNPH2	9.027344174385071
GRIA3	9.02586211681366
MTHFR	9.025755047798157
PRPF40A	9.022503199577331
RPRD2	9.02243552684784
COL14A1	9.01946224451065
PI4KA	9.018105025291442
ENG	9.01646743297577
IFIT1	9.014559607505799
CLSPN	9.013506355285644
SLC2A3	9.01247166633606
RPL18A	9.011526980400085
COL12A1	9.010558004379272
GABRA3	9.0104692363739
GALNT18	9.009051971435547
MAPKAPK2	9.008609795570374
CFLAR	9.007390375137328
MUC21	9.001279830932617
KCNJ2	9.00052451133728
TSHB	9.000087485313415
ECH1	8.999905252456665
AFP	8.999285464286805
KCNJ5	8.997820839881896
NUDT12	8.994574160575867
LRP12	8.994055662155152
CMTM6	8.993064758777619
EPHA8	8.992235054969788
DNAH9	8.991406636238098
AGT	8.988676505088806
TAB1	8.984459729194642
TLR6	8.983632974624634
PMPCB	8.97947693824768
GPC6	8.978590378761291
CDH3	8.97748752117157
HNRNPR	8.975096287727355
GPR27	8.971707220077514
POLB	8.969688673019409
WNK3	8.969296412467957
PSMD11	8.968063464164734
PRKCSH	8.967201709747314
NR1H3	8.964723439216614
THRA	8.964316082000732
CENPA	8.963385081291198
TAF12	8.962220149040222
NR4A1	8.9585080909729
TAP2	8.958308553695678
GABRG3	8.957228798866272
HRH2	8.955344157218933
LAT2	8.95524670600891
COL5A1	8.953990082740784
ORM1	8.948553256988525
STK11IP	8.948422632217408
RAMP2	8.942878680229187
KIR2DL1	8.942756652832031
ENTPD8	8.940616354942321
ASCL1	8.938053126335143
RPS4X	8.937414827346801
FARP2	8.936703095436096
TRAF3	8.93428921699524
DEGS1	8.932663776874541
TRAF2	8.931779413223266
KIT	8.9306001663208
HOXA3	8.927052335739136
HNRNPC	8.925338201522827
TFPT	8.923830122947694
APOA4	8.923163213729858
RHNO1	8.922060489654541
CYTH4	8.918557410240174
EFTUD2	8.909556331634521
AGAP2	8.906275844573974
THRB	8.904652423858643
NEDD1	8.898663306236267
KDELR3	8.897923874855042
CABLES1	8.897134647369384
PSEN2	8.895422229766845
BCL7A	8.895419082641602
SLC18A2	8.893879189491273
CYP2U1	8.893292756080628
PLD2	8.88975775718689
NODAL	8.889193520545959
ICE2	8.887784452438355
CDC25A	8.88542691230774
IFNA6	8.885255279541015
NCKIPSD	8.884455575942994
WNT6	8.881094269752502
GPC4	8.878900694847108
SRD5A1	8.877569389343261
TLR7	8.8770552444458
DCAF11	8.876403999328613
DNAH11	8.874351134300232
PKLR	8.873496580123902
SERPIND1	8.872465200424195
RPS3	8.870340757369995
RASGRF2	8.865999693870544
SFI1	8.865804572105407
LAIR1	8.865529818534851
PDE6G	8.865218834877014
SI	8.86248950958252
PAOX	8.861004271507262
CYBA	8.860511164665223
RGR	8.858655519485474
DCUN1D3	8.855070295333862
CYP17A1	8.850601348876953
IFNA8	8.849774174690246
EAF1	8.84907512664795
PPP1R13B	8.847064466476441
RPL4	8.846589088439941
MAML1	8.843215289115905
PSMA3	8.842662434577942
ANAPC5	8.842378449440002
MDM4	8.839890332221986
FOXD3	8.839886183738708
RPL18	8.839288759231568
C1QB	8.836647725105285
GPKOW	8.834203481674194
C9	8.83331968307495
CTSA	8.832782411575318
BGLAP	8.831842336654663
ICAM1	8.831779508590698
MMP13	8.829891638755798
LAMTOR5	8.828480238914489
PTBP2	8.826897144317627
GRN	8.824217600822449
AMELX	8.82246630191803
PUF60	8.815863709449768
RPRD1B	8.8149396276474
WBP11	8.813858776092529
RAB44	8.81344521522522
SREBF2	8.81205638408661
CASP9	8.811025166511536
KCNJ10	8.810122418403626
ATF4	8.808550906181335
AACS	8.80765347957611
DPYSL3	8.805885095596313
ACSL4	8.805234417915344
NHLRC3	8.799605317115784
SNAP23	8.798716259002685
RTEL1	8.797967109680176
RPL8	8.797702150344849
USP43	8.79544147014618
ANGPTL4	8.792736892700196
ADIPOQ	8.792170825004577
CYP2D6	8.7913254737854
GCAT	8.791076455116272
HNRNPD	8.790781855583191
COL2A1	8.790235786437988
CYTH1	8.78818392753601
FCER2	8.783015851974488
ALOX15	8.782824106216431
WAS	8.777847814559937
MAFB	8.773753042221069
EML1	8.773410062789917
USP8	8.77296293258667
KIR2DL3	8.772045135498047
NANOG	8.771610445976258
EGLN3	8.771583757400514
UGT1A6	8.770733261108399
FAM120B	8.76858097076416
S100A8	8.767696876525878
EPHA10	8.76472388267517
INTS1	8.759659452438354
SF3A1	8.758689961433411
EHD4	8.756731104850768
