	score
CCDC39	0.7447805661708117
IKZF1	0.7445250070095062
SSU72	0.7443794012069702
CRISP3	0.7440444222837687
WDHD1	0.7434552040696144
NECAP1	0.7428081409633159
FCHO2	0.7423096415400505
LOXL4	0.7415639773011208
TOM1	0.7404069650173187
BIRC7	0.7401265686750412
TOMM34	0.7401139725744724
SLC27A2	0.7398206708580255
RNF7	0.7391449576616287
MEAF6	0.7389041689038277
ZNF10	0.738006048053503
FCF1	0.7377186000347138
CHTF18	0.7375126078724861
ZC3H13	0.7373203229904175
RPS28	0.7367575347423554
RND3	0.7365461485087872
KCMF1	0.7363196997344494
SLC5A7	0.7362738272547722
PDHX	0.7352522450685501
USH1C	0.7351508037745953
SENP1	0.7348298293352127
TAS1R1	0.7347570438683033
TP53INP1	0.7322428341209889
MAFG	0.7319745108485222
NLGN4Y	0.7317614358663559
CASP2	0.7316677968204022
IRF6	0.7316622050106525
UGT1A1	0.7315920886397361
NHP2	0.7315720111131668
NEO1	0.7304669289290905
CCNA2	0.7296615666151047
COG1	0.7295882140100002
EAF2	0.7291802042722701
ITIH2	0.729103444814682
FCGRT	0.7290197379887104
LIPG	0.7288243198394775
PELI1	0.7287504953145981
EIF2AK2	0.7287324550747871
ELOVL2	0.7285470213741064
SUMO3	0.7283591988682747
HSPA4L	0.7278758528083563
RAB11FIP2	0.7270674346387387
RPL10L	0.7270300728082657
RALBP1	0.7270157036185264
SF3B5	0.7267800104618073
LAMP2	0.7256368730962276
SP100	0.7249129748344422
ADK	0.7248124434053898
KLHL25	0.7236029167473316
FBXO27	0.723591351211071
HSPB2	0.7230657498538494
CYP27B1	0.7229702877998352
COL2A1	0.7220229750871658
SPCS1	0.7205742600560189
HYAL1	0.7200765541195869
MATN3	0.7194806006550789
PMPCB	0.7193978472054005
P4HA3	0.7193831187486649
COLEC10	0.7191575637459755
CACNG4	0.7191421884298325
CDC25A	0.7189743603765965
NPY1R	0.7187647415697574
PSMB6	0.7180199548602104
PDPN	0.7178389889001846
CALM1	0.7177385592460632
CYP27C1	0.7176116901636124
GALNT16	0.717605359852314
CHEK1	0.7174850741028785
RPS6KA4	0.7173267149925232
RIC8B	0.7170811595022678
MPZ	0.716778507232666
NCKIPSD	0.7166522651910782
TUBB1	0.7165376827120781
RAB23	0.7163541197776795
SUGT1	0.7163066188246012
MRPS2	0.7161565011739731
ADD1	0.716080804169178
TLR1	0.7156470363587141
RAB3A	0.71527574300766
ZFC3H1	0.7150159452855587
MPG	0.7150076469779014
OGG1	0.7148739813268185
CRNKL1	0.7146270015835762
PPM1A	0.7144128873944282
RHPN1	0.7142888271808624
PROC	0.714148729890585
CCNE1	0.7138643475994467
HNRNPH3	0.7137546893954277
STXBP3	0.7129850494861603
CREB5	0.7127550333738327
PDXDC1	0.7126666730642319
TTL	0.7125475791096687
SLC7A10	0.7124600481986999
CAT	0.7117839786410332
EPHA6	0.711767828464508
ADAMTS2	0.7116927509009838
UBL3	0.7116457808017731
TADA2B	0.7113938407599926
SPTBN5	0.7098461027443409
EIF6	0.7097188448905944
THOC1	0.7094558995962142
VEGFB	0.7094536998867988
ANO5	0.7094114801287651
OGA	0.7091309934854507
ELOC	0.7087731656432151
ZNF440	0.7087023797631263
SH3BP4	0.707573644220829
PYCR2	0.7074934870004654
LDLRAP1	0.7073179630190134
CCL3	0.7069273170828819
CLN6	0.7067700020968914
SH2D2A	0.7064827251434326
DNASE2	0.7062331920862198
PPP2R3A	0.7058657816052437
GTF2H5	0.7058008466660977
ZNF135	0.7057228317856789
SDHA	0.7050137950479984
SF3A2	0.7042945238947869
SMN2	0.7042486582696438
DSCC1	0.7039613115787506
CES1	0.7039603152126074
TM6SF2	0.7032721345126629
SMUG1	0.7031453104317188
CSNK1G1	0.7023240646719933
IL22RA1	0.7022442330420017
KCNJ8	0.7016266596317291
ZBP1	0.7014327889680863
PPP1R18	0.7014315190911293
SOS2	0.7007004915177822
POLN	0.7005402202159167
PRKCG	0.7004893276095391
PTPN2	0.7004648812115193
WSB2	0.7000756546854973
EPHA1	0.6998893907666206
CACNB1	0.6996123763918877
ICE2	0.6992404176294804
SMNDC1	0.6989024040102959
EMD	0.6987349605560302
RANBP10	0.6985687506198883
ISY1-RAB43	0.6982149077951908
SCYL1	0.698189143538475
WNT10A	0.6975899079442024
FANCE	0.6971120627224445
CDCA5	0.6966722090542317
PPIG	0.6963349696993828
RPL9	0.6961442276835441
PLCD3	0.6960142379999161
B4GALT1	0.6959765055775642
IGSF5	0.6956830659508705
MTMR14	0.6945582222938538
TUBAL3	0.6945094844698906
PIP5K1B	0.69442447938025
MMP25	0.6941702404618263
MICU3	0.6941086016595364
ECI2	0.6930568489432335
OCLN	0.6928446015715599
METTL21A	0.6928076440095902
ENGASE	0.6927989733219146
ALS2	0.6909740051627159
TIMM17B	0.6907561548054219
PLCD1	0.689972183406353
SLC15A4	0.6896724709868431
SPTSSB	0.689620104432106
STK35	0.6895562885701656
CARD11	0.6889016968011856
ZFP57	0.6886621898412705
ZNF227	0.6883215600252152
EIF3G	0.6881411808729172
RAPGEF3	0.6880330871045589
CHST1	0.6875898484885693
MRPL37	0.6875513821840287
NCEH1	0.6865987408161164
PRDX5	0.6862009471654892
GATM	0.6858411149680614
RAB15	0.685774773657322
GYPC	0.6853986337780953
CARD6	0.6846677434816957
PSMD4	0.68442342877388
UNC5A	0.6838256533443928
CDX2	0.6834819230437279
PHB	0.6829407489299775
TUBGCP5	0.682913116812706
ZNF436	0.6816149272024632
NLRP12	0.6812560083717107
PSMB1	0.6802352999150753
ARHGAP9	0.6797534281015396
TDRD3	0.6797235324978829
DNAJC8	0.6790573906898498
ZNF251	0.6789715868234635
ITPKC	0.6789325772970914
PCDHA12	0.6788581557571888
THOC7	0.6782135505974293
ME2	0.6781107741594314
TLR3	0.677712156623602
ROBO4	0.6776657186448574
STAB2	0.6774313855171203
CDK19	0.6773458041250706
GBA2	0.6772856225073337
CBR1	0.6772069236636162
ASH2L	0.6770081040263176
HJURP	0.676858865916729
EHD1	0.6767125800251961
SLC2A8	0.6766592608392239
AKT3	0.6762137141823769
DERL2	0.675837697982788
EFHC1	0.6757338494807482
TNFRSF11A	0.6751596407592296
SLC27A4	0.6744915729761124
NPC2	0.6743843373656273
TRO	0.6740894007682801
SECISBP2	0.673978721499443
ZNF680	0.6737256763875484
EED	0.673074528425932
USP14	0.6722743383049965
PKN3	0.6721012288331986
PPP6C	0.670777999907732
KIRREL3	0.6707395842671394
GTF3C2	0.670243179500103
MAP1LC3C	0.6700850911438465
TDO2	0.6699095731973648
MED28	0.6698227000236511
POLR2I	0.6694332686066627
TSPAN12	0.6692544174194336
LHX1	0.6690734449028969
ARID4A	0.6688786301016808
CEP131	0.6679588779807091
SCUBE3	0.6678816471993924
PLCB3	0.6673744809627533
CFD	0.6673052504658699
WDR77	0.6670955523848534
TAF12	0.6667085856199264
SCG3	0.6664957088232041
LCORL	0.6664457106590271
ZNF445	0.666328035891056
CCNB1	0.6662079301476479
VPS37B	0.6654161633551121
IL3RA	0.6645022989809513
HNRNPDL	0.6633864429593086
KRT73	0.6630429372191429
PPARD	0.6629144403338433
FOXP3	0.6628224204480648
CLCA1	0.6625148940086365
LILRB2	0.6622299322485924
NEDD9	0.6619039019942283
CHST8	0.6615760134160519
ING5	0.661083808094263
NEK8	0.6610142619162798
SYVN1	0.661009963452816
STX3	0.6605677285790443
PDHA1	0.660398975610733
INHBC	0.6599557662010193
MTCL1	0.6593731385469437
KLHDC2	0.659227947294712
MFN1	0.6589815951883793
ASPSCR1	0.6583611145615578
HUS1	0.6582454547286034
ZNF711	0.6577438724040985
CCDC40	0.6575682482123375
PIN1	0.6572574326395988
ANAPC7	0.6571846264600754
VPS11	0.6564527133107185
PTCH2	0.6560240676999092
SULT2B1	0.655990908741951
HAMP	0.6558756648004055
IFNLR1	0.6556103383004666
CD34	0.6549323196336627
SUPV3L1	0.6548701032996178
CACNB4	0.6547435936331749
UNG	0.6546356457471848
ANO2	0.6544882018119097
PGF	0.6533267997205258
UBXN1	0.6532307213544846
SCN3B	0.6532266506552696
ZBED6	0.6527090454101563
PAFAH1B2	0.6526562982797622
PDCL	0.6526475970447063
FERMT1	0.6520252988114953
KCNV1	0.651900685429573
SLC7A7	0.6517783709615469
ARSG	0.6517717644572258
CD163	0.6517187638953328
FANCG	0.650776227414608
HAUS6	0.650412777364254
WIPI2	0.6502627897262573
XK	0.6497165858745575
HSPA1B	0.6492302335053682
C11orf49	0.6491814902424813
ZNF44	0.6474223801493645
SCN4A	0.6471628283709288
WNT4	0.647148369550705
CLNS1A	0.64714595079422
CCT7	0.6448297518491745
WNT10B	0.643646514415741
MTREX	0.6434727342426777
LINGO1	0.6430340817570687
CDH19	0.6428172975033521
SEMA4F	0.6423945869505405
MRPL19	0.64238853931427
CASP10	0.6417458099126816
P2RX5	0.6405854058265686
SAR1B	0.6405391021072865
XDH	0.6393482202291488
SARNP	0.6390296933054924
PTPRO	0.6388157848641276
TNNT1	0.6376595313847065
SSH3	0.6371811585128307
EME1	0.636886333823204
RNF128	0.6328247308731079
PIM1	0.63194215208292
MYL3	0.6310493197664618
DPY30	0.6307884074002504
CCNA1	0.630331642627716
TSR1	0.6301830050349235
RAD51C	0.6300751693546772
RASAL3	0.6297500425577164
AICDA	0.6291566729545593
RSPO1	0.628588332682848
ECM1	0.6283387736976147
NLGN2	0.6262471401691436
FKBP5	0.626080384850502
MLX	0.6254400590062141
MZT2A	0.625217133462429
HOXA1	0.6235774090886116
METTL9	0.6234036657214165
UNK	0.623171297609806
NGEF	0.6228194211982191
MICU1	0.6227431803941726
EVI2A	0.6223913677409292
GPS1	0.6222938513755798
SERGEF	0.6219817045331001
NR2F6	0.6214344963431359
ENPP3	0.6212469872832298
CHRNB4	0.6211914667487144
INO80E	0.6203873494267463
SNRNP48	0.6192769145965576
YIPF1	0.6189339527487755
FBXL12	0.6188301500678063
HOXA7	0.618756757080555
DCUN1D4	0.6182674431800842
PEX13	0.6182415276765824
SEC24A	0.6181357944011688
LLGL2	0.6172997070848942
IGBP1	0.6169225335121155
TRPC7	0.6168236219882965
TDP2	0.6167876696586609
PFAS	0.6167566788196563
TUBD1	0.6161984726786613
MYL6B	0.6158954510092736
TUBA3C	0.6156103612482547
PSMB9	0.6152303525805474
SLC30A4	0.6144838266819715
SLC27A1	0.6140363824367523
PPIP5K1	0.6136198253929614
SLC24A5	0.6133204226195812
SEMA6B	0.6125543692708015
VPS4A	0.6122457817196846
OAT	0.6120744852721691
MMS19	0.6116522979736329
STAP2	0.6111808571219445
SNAPC1	0.6108279056847096
ACER1	0.6103357982635498
SKA3	0.6101358711719513
PITPNM1	0.6092282786965371
PAF1	0.6086796444654464
DDHD2	0.6082467889040708
WTAP	0.6081501090526581
E2F8	0.6078003953397274
ASAP3	0.60737589687109
LEPROT	0.606516046822071
SCNM1	0.606163719445467
SPAG7	0.6056851902604103
MS4A6A	0.6055079741030931
WDR43	0.6053843250870705
ZNF12	0.6041229258477688
SRD5A3	0.6040642412006855
POLR3C	0.6039048731327057
PTPN7	0.6038688872009516
ACVRL1	0.6037294190376997
PSMD8	0.6033282989263534
CEPT1	0.6031665639579296
EYA3	0.60293143928051
NAA38	0.6024580585956574
SLC22A12	0.6023799555003643
MAGED1	0.6019794668257237
GTF2E2	0.601885661482811
REPS1	0.6016816785931587
HLA-DMA	0.6014088568091392
ASB3	0.6014084848761558
OASL	0.6013337968289852
ABCC1	0.601271930038929
PAQR5	0.6001581662148238
TBX19	0.5997333723306656
ECHS1	0.5994186571240425
DDX50	0.599230151772499
PRPF39	0.5991682130098342
REN	0.5988417504727841
EREG	0.5986843432858586
RHOU	0.5985216090083122
SBDS	0.5981500199437142
EVC2	0.5977244779467583
MED18	0.5975908300280571
RARS2	0.596173380613327
NR1H3	0.5949525779485703
DCAF7	0.5946172145009041
ENTPD4	0.594455147087574
SSBP4	0.5941287127137184
SRP72	0.5940349560976028
BIRC2	0.5934325902163983
EIF4E2	0.5933652240037918
PNKD	0.5932758647203445
CNTN3	0.593083281815052
RRP1B	0.5925520244240761
LIN52	0.592238772213459
SCN4B	0.5922303742170334
THOC6	0.5913753935694694
FOXO3	0.5912957555055618
SGCD	0.5912742510437965
HEY1	0.5911308891326189
B9D2	0.5910512083768844
SMC5	0.5900073483586311
HECTD1	0.5899582844972611
BRI3	0.589668087027967
GRIK1	0.5890523068606853
MAPK15	0.5889989019930363
ZNF275	0.5886277611553669
ABCD3	0.5880064536631108
DACT1	0.5875753709673881
TCP11	0.5865787030011416
RCOR3	0.5862721768021584
MYO7B	0.5860410147905349
RIC8A	0.5854029831290245
SYCP1	0.5849937579035759
DTX3	0.5849880105257035
DCAF16	0.5840175418555736
WDR48	0.5828763642907142
PTGES	0.5827389825880528
KXD1	0.5824659323692322
MAD2L2	0.5821643909811973
CENPN	0.5808931070566178
GPC2	0.5807912313193083
WBP1	0.5807747575640678
CUL7	0.58058842420578
FOXD3	0.580120543539524
TOMM22	0.5792919316887856
RGMB	0.5790733024477959
GCDH	0.5782199911773205
PPP4C	0.578176157772541
RCCD1	0.5780657497048378
ZNF264	0.5780139735341072
MTERF4	0.5780107460916042
ZNF300	0.5779329696297646
GABRA1	0.5775768801569938
SCG2	0.5774333380162716
ZNF138	0.5758818578720093
YEATS4	0.5755797231197357
ZFP37	0.5748734614998102
APPL1	0.5747358083724976
NAPG	0.5743846774101258
CD63	0.574020164757967
SLAIN2	0.5734020155668259
LRCH1	0.5730719575285912
MYH7B	0.5730627934634686
NCAN	0.5721753460168838
MTMR8	0.572115252315998
NAE1	0.5720542934536934
LCLAT1	0.5719962784647942
KIR2DL3	0.5717874789237976
RAMP2	0.5714879889041186
MCM8	0.5710603111982345
IQCE	0.5705550736188889
TATDN2	0.5702629123628139
KRT78	0.5696320870518684
ZNF516	0.5695211288332939
BET1	0.5695070397853851
HOMER3	0.569486225694418
HSF1	0.5694757667183876
APEX1	0.5694032180309295
DNAJA1	0.5692867057025432
ELF5	0.5692694747447967
MFNG	0.5686754804849624
RGS2	0.5686611814796925
FLT4	0.568113909959793
CRADD	0.5678347967565059
SCN8A	0.5677931889146567
HLA-DOB	0.5666271048784256
HVCN1	0.566446650326252
SNX12	0.5662265473604202
PAK4	0.5655411696434021
NRBP1	0.5655196416378021
POLE4	0.5653768635541201
COLGALT1	0.5652848067879677
RAPGEF4	0.5652126689255238
MAN1B1	0.5649795663356781
SLU7	0.5647357508540154
FOXO4	0.564262048304081
PIP4K2B	0.564234476685524
TNFRSF11B	0.5641994041204452
CLVS1	0.5638756817579269
KLHL11	0.5638625241816044
ACIN1	0.5636297369748354
SAMHD1	0.5636086040735244
TDP1	0.5634338101744651
MAL2	0.5632215198874474
HDAC6	0.5629229837656021
MRAS	0.5622607962787152
RGS19	0.5619607508182526
HAUS5	0.5612434673309327
MASP2	0.5612385449558497
ADAM10	0.5608693690598011
LYRM4	0.560268998593092
ZNF701	0.560094822794199
PFDN2	0.5590628945827484
RIPK1	0.5590601919591427
GSDMB	0.5590389109402895
MRPL16	0.55893654063344
FANCF	0.5588339500129222
NDUFV2	0.5584560796618462
RTN4R	0.5578775121271611
DPM2	0.5573774668574333
OAS1	0.5573082126677036
MBTPS1	0.556927680671215
FXYD3	0.55667723685503
CNOT6	0.5565718039870262
IRF2	0.5565193077921867
SS18	0.5564969317615032
TACR1	0.5558513993769885
CHGB	0.5551896540820599
HEPH	0.5549399718642235
CD2AP	0.5546901594847441
WDR35	0.5544864654541015
TYR	0.5535811865329743
ZIC3	0.5535168063640594
BLNK	0.5533490496873855
RAG1	0.5514396371226757
ZNF585B	0.5503171502053738
KCNN4	0.5501041881740093
AMOTL1	0.5491021931171417
ITIH3	0.5490488620102405
P2RX1	0.5487645173072815
GSTM5	0.5475706600025296
STK36	0.5474555233120918
ERLIN2	0.5470177006721496
CEP63	0.5464482650160789
ZC3H8	0.5463985654711724
VPS25	0.5459578600525856
GALNT15	0.5446275797486305
FAM160A2	0.5440063463896513
ADIPOR2	0.5439043182134629
PSMC3	0.5436628302931785
ATG10	0.5435321334004403
PLEKHG6	0.5432117822766304
FZD3	0.5430992387235165
TRAF3IP1	0.5429103666543961
NCAPH2	0.5424602153897286
HMGN1	0.5416194099187851
CDC37L1	0.5406340578943492
ATG9A	0.5405524144321681
KLC4	0.5404562922567129
JADE2	0.5402974706888198
EGLN1	0.5401435239613056
FBLL1	0.539988350868225
CRTAP	0.5397950924932957
SIRT2	0.5396029412746429
ARHGEF7	0.5386941593885421
NOD2	0.5381376930326224
MARVELD2	0.5375456069409847
PEA15	0.5374769711494446
SPRED2	0.5373212215304375
TRIM32	0.5368415033817291
AP2S1	0.5367277283966542
BRK1	0.536317516490817
ATG16L1	0.5363073259592056
DCLRE1C	0.5362299281358719
ZNF343	0.5361471864581108
MYT1	0.5360146221518517
NCR3LG1	0.5359578910470009
CNOT11	0.5355100549757481
CTSE	0.5354573260247707
MRPS28	0.5346873025596142
ZCCHC8	0.5342600765824318
MX1	0.5336573955416679
ZNF326	0.5336038082838058
SPRR1B	0.5335822853446007
SMYD2	0.533437734246254
RAB13	0.5329656466841698
RAMP3	0.532572187744081
SH2B1	0.5322374612092972
PSENEN	0.5314844712615013
UVSSA	0.5314069330692291
PPME1	0.5313881298899651
CACNA1S	0.5313664969801902
ACTC1	0.5312136098742485
KRT5	0.5311851232498884
TACR3	0.5297830468416214
AHCYL2	0.529559388756752
CRLF1	0.5295571212470531
ST3GAL5	0.5291122902929782
PRKAR1B	0.5287346033751965
ZNF84	0.5284939122200012
MAT1A	0.5275944477319717
TTR	0.5272874039784073
CKM	0.5266085706651211
CNDP1	0.5264938934147358
CKAP2L	0.5264019234478474
MAFK	0.5259781421720982
DEK	0.5258292937278748
SLC25A17	0.5257769799232483
TSNARE1	0.5256972911953927
PLK3	0.5255844067782164
IL17RE	0.5253942812141031
CAPZB	0.5252929131686688
POU5F1B	0.5252588929235935
LCMT1	0.5248558259010315
SASS6	0.52466656178236
ASIC2	0.5242122790962458
FBXO38	0.5240439856052399
MPL	0.5235526023618877
DIS3	0.5234637968242168
STK38	0.5234154319763183
SIGLEC1	0.5224540412425995
GFM2	0.5220416899025441
GALNS	0.5220313115417957
BRCC3	0.5219675014168024
CNOT9	0.5213560336828231
SACM1L	0.5212725752592087
FBXO10	0.5211782911419869
MDH1	0.5211046907305718
CYB5A	0.5190332021936774
TTC7B	0.5186795297265053
ASB6	0.5184962609410286
SNW1	0.5184711760282517
CHST10	0.5180710861086846
ICAM3	0.5179818403720856
CCNB2	0.517947763800621
LSM14B	0.5177137425541878
RRP1	0.5172967144846916
SMYD4	0.5164430838823318
MANF	0.5160497254133225
RASAL1	0.5157828968763352
NR0B1	0.515570274144411
GATAD1	0.5155661091208458
CHCHD6	0.5155267091095448
RFX5	0.5147350126504898
KHDRBS3	0.5143870548903942
EXOSC6	0.5142108426988125
S100A10	0.5140424770116806
FKBP1A	0.513649719953537
GALNT18	0.5134859676659107
MTF2	0.5130327048897744
PSMC4	0.5129456746578217
ABL1	0.5124237246066332
FOXA3	0.5121689927577973
S100A1	0.511972398236394
NR1I2	0.5119399519264698
RNF20	0.5116159397363663
COMMD1	0.5114118878543377
AP3D1	0.5109356141090393
B3GAT1	0.5108738607168197
PLA2G3	0.5108093875646591
ROBO3	0.5101660098135471
CANT1	0.5097643089294434
ADCY3	0.5085502740740776
CLINT1	0.5084905854612589
ZMPSTE24	0.5075861462950706
TDG	0.5072568592429161
RMND5A	0.5071157836914062
ARC	0.5068461202085018
ZNF267	0.5066193836927414
HIGD1A	0.5056766784191131
CACNG7	0.5056574735045433
GNL3	0.5055219912528992
GNA13	0.504812337756157
FBXO22	0.5045757414400578
RASD2	0.5044145190319977
RGPD3	0.5037445013225078
PSPH	0.5031347408890724
KIF7	0.5027766327559948
INPP5J	0.5019866487383843
GET3	0.5018892779946327
C4BPB	0.5015117434412241
CLPB	0.5011030054092407
KLK6	0.5010798141360283
ADAMTS1	0.5009112175554037
KLRG1	0.5008808688819408
EBP	0.5008583460748196
ARHGAP10	0.5007017147541046
SPINK6	0.5005392339825631
PDCD5	0.5005077885091305
NDUFS4	0.5001854640245438
LTB4R2	0.5001836961507797
PUS1	0.49966218173503874
ARHGEF28	0.49953673258423803
MRM1	0.4994757606089115
PRR5L	0.49935538560152054
ZNF335	0.4993058341741562
CEP164	0.4982927969098091
TPRN	0.49804777204990386
EIF2A	0.49792217418551443
PSMB10	0.4978230234980583
BCAS3	0.49661951810121535
COL27A1	0.4963509610295296
MPHOSPH10	0.4959799724817276
PPP3CC	0.495514023900032
RBM22	0.495246399641037
INVS	0.49510361552238463
ZDHHC8	0.4950138437747955
ATXN7L1	0.4936077973246574
FUT3	0.49292843773961065
UGT1A7	0.49249843895435336
UTP6	0.49166839718818667
TMEM63A	0.4913982561230659
FLII	0.49111421167850494
PARG	0.49050566166639326
POLR3B	0.4901276686787605
LPCAT2	0.4899677562713623
INPP4B	0.4898931083083153
EDNRA	0.4890256755426526
PRKRIP1	0.489017947614193
CHPT1	0.4889073473215103
SPAG6	0.48886531591415405
GTF3A	0.4887712995707989
MSL2	0.48839314222335817
SPIC	0.487646843791008
ANO3	0.4875659608095884
FST	0.487347215116024
KLHL9	0.4871655091643333
GLRB	0.4862504506856203
USP21	0.4857193471491337
NAA20	0.48548838421702384
TRMU	0.48385207027196886
CDH6	0.48318074345588685
NADK	0.4831778471171856
TIMM23	0.48248840004205706
MZT2B	0.48183636978268624
NAGK	0.48173360504209994
ZNF7	0.48152523040771483
RAE1	0.4811309248209
MEX3C	0.4810379076004028
CAD	0.48089503958821295
CEP78	0.4808843441307545
VPS36	0.48069605201482773
COTL1	0.4806090146303177
TK2	0.4805788230895996
TRPC5	0.4805503425002098
FDXR	0.480418319106102
FABP7	0.47976656347513197
EI24	0.47961782172322276
MBTD1	0.47908124536275865
PHACTR1	0.47833326905965806
EGR2	0.4772628909349442
CTSA	0.4766490674763918
TRAM1	0.4765307909250259
HOXB1	0.47652910470962523
CHST4	0.476161021143198
MTAP	0.4760637604445219
FMO1	0.47580006301403044
SERPINA5	0.475598653499037
PEX6	0.47524755865335466
EXOSC10	0.475051559060812
ACKR3	0.4743191888183355
SH3BP2	0.4724079969525337
ARHGAP15	0.47204679280519485
COPE	0.4714964567497373
CCDC88C	0.47136045306921004
TMOD2	0.4712182618677616
PPWD1	0.47114347606897355
ARL14EP	0.4711262898147106
STRN	0.4709578594565392
MT2A	0.4709412056207657
PHKG2	0.4709184738993645
PIAS3	0.47073447912931443
KLHDC3	0.47056718170642853
ZNF214	0.47034134313464165
CKMT1B	0.4702450451254845
RAP1GAP	0.46930850684642794
SEMA4B	0.46918425500392913
MRPL52	0.4687445141375065
PIGQ	0.4686424034833908
TGFBRAP1	0.46856139332056046
NMU	0.4683755125105381
ATF6	0.46829896807670596
SLC25A22	0.46747715592384337
FBRS	0.46743284806609153
CRB3	0.46733526155352595
HAUS1	0.4673113077878952
ZNF112	0.4669957739114761
LMAN2L	0.4665501272678375
IFITM2	0.4656667283177376
PLXNB3	0.4655875240266323
UAP1	0.46558330953121185
PTGFR	0.4654545159637928
PSTPIP2	0.4653710761666298
KCNAB1	0.4650571820884943
RRP15	0.4645234677195549
FRK	0.463792599439621
RNF144B	0.4634912505745888
MOGAT1	0.4634381614625454
CABP1	0.4615761370956898
RCHY1	0.46152146756649015
CHERP	0.4614635056257248
AP2A1	0.4598772518336773
KCNIP1	0.4596468321979046
ARHGEF2	0.45950870990753173
BRD2	0.45945287942886354
RPS6KA3	0.4580132746696472
COL9A2	0.45791052855551245
CHFR	0.457901811003685
MAP2K7	0.4578932151198387
MYLIP	0.4578112554550171
TAF1L	0.45765657894313333
KLRF1	0.45720646433532236
PDE1B	0.45694572150707247
BRPF1	0.45654175072908404
ZNF687	0.4562096118927002
MSL3	0.4562047511339188
MTMR2	0.4549466618895531
SLC22A1	0.4547471831738949
PTPN18	0.45426948338747025
PCYT2	0.454225163012743
GDF9	0.4538682122528553
ZNF460	0.4536487191915512
SGSM1	0.4536250276863575
E2F6	0.45273861184716224
TAF1B	0.452595616877079
COG6	0.45208470568060877
CDKN2C	0.4517620569467545
MED8	0.45173214599490163
TLL2	0.4512753775715828
FASTKD2	0.4509372743964195
KRR1	0.4509112399816513
MUC13	0.45089506797492507
NOMO3	0.4508013294637203
FKBP9	0.45078970313072203
CYP2C9	0.45075272157788276
NSUN4	0.4502648112177849
TAS1R3	0.4500100317597389
AHR	0.4498353933542967
AHI1	0.44980877116322515
DAPK3	0.44962161138653756
UTP14C	0.44932515248656274
MTX1	0.449083738476038
CTDSPL	0.44844915822148324
KIF13B	0.44814494356513024
RAB2A	0.4481031122803688
SART1	0.44567263215780256
PGRMC1	0.44488721668720244
LTN1	0.44439829245209694
DOK1	0.44434176713228224
ALAS1	0.4437316507101059
UMOD	0.443524366915226
PLEKHG4	0.44304628789424894
MRPS14	0.44259447261691093
CYTH2	0.44258601710200307
SENP2	0.44251169681549074
NDUFS6	0.44249007135629653
PDSS1	0.442240786999464
DLGAP3	0.4410298841074109
NADK2	0.44083713814616204
GAS2	0.4405595349892974
STXBP4	0.44037510335445407
SYNE4	0.4396833461523056
ZNF468	0.43963983163237574
CEP41	0.43957162380218506
GNMT	0.4395495304465294
LRRC41	0.4388685102760792
CAPZA2	0.4382314243167639
CCDC12	0.43793171025812627
MRPL12	0.43747594103217124
POLR3G	0.4373958620429039
HGD	0.4363348451256752
ARG2	0.4362613129615784
TREH	0.43589749485254287
VPS52	0.435735220015049
MID1IP1	0.4354239594936371
ATP4B	0.4347051255404949
UBXN6	0.4337012556195259
BCAS4	0.43303436115384103
SNRNP25	0.43292212232947347
TNFRSF4	0.4328687743842602
CD40	0.43281017497181895
ELOVL1	0.43266923546791075
NDUFB10	0.4320859031379223
CARD10	0.4320519058406353
PYGO2	0.4310536617040634
CHP1	0.429734123647213
NT5C3A	0.4296416972950101
FBXO32	0.4296275746822357
CYC1	0.429132969379425
TUT4	0.42808775246143344
TRAIP	0.42796230971813204
KCNJ9	0.42783630058169364
TPGS2	0.42771379739046095
GOPC	0.4274460437893868
ZNF90	0.4268168969452381
BUB3	0.42679529398679733
ZNF160	0.4265715524554253
OSBPL5	0.42535329312086106
NOL10	0.4247549492120743
GABARAP	0.42475286066532136
HMGN3	0.42439218789339067
LUZP2	0.424102683365345
CACNB2	0.4239406031370163
PPP1R3C	0.4224480430781841
SLPI	0.42227811500430107
RPP30	0.4219771561026573
PAG1	0.4217853296548128
ZSCAN25	0.4217426436021924
PAIP2	0.4213544577360153
TLR10	0.4212390823662281
ARSJ	0.4212028101086617
TGFB3	0.42099947065114973
SEC23B	0.42072736114263537
NOP9	0.42007062673568724
MRPL48	0.41968061864376066
HTR6	0.418886913433671
SGCB	0.41866763949394226
ZP4	0.4181873951852322
VDAC3	0.41749089270830153
HEY2	0.4173879128694534
ACSM5	0.41730681993067265
CCL4	0.4172527216374874
PDK3	0.4165684068202972
FUCA2	0.4162600943446159
CHD5	0.41528317660093306
GSDMD	0.4149946217238903
UBE2O	0.4139418226480484
MAP4K1	0.413687477260828
GOT1	0.41275142729282377
DOCK9	0.4120501089096069
MED9	0.4113037468492985
POLR1D	0.41086033105850217
COMMD9	0.4102257710695267
MED22	0.4102151325345039
GTF2A2	0.40992683358490467
ATF2	0.40976222477853297
SERPINB1	0.4097384458780289
RASGRP1	0.40964133486151694
FCHSD2	0.4095529770851135
L3HYPDH	0.4095011465251446
ZNF510	0.40905003786087035
CIR1	0.4089217273890972
TAF9B	0.4089074872434139
SERINC3	0.4086739146709442
NOL6	0.40864539474248884
MED20	0.4086214080452919
ZRANB3	0.4083339937776327
XAF1	0.40770683020353315
TNFRSF25	0.40750022768974303
